Function name	Start
sub_8225C0E0	8225C0E0
sub_8225C150	8225C150
sub_8225C238	8225C238
sub_8225C318	8225C318
sub_8225C418	8225C418
sub_8225C4D0	8225C4D0
sub_8225C4E0	8225C4E0
sub_8225C650	8225C650
sub_8225C658	8225C658
sub_8225C710	8225C710
sub_8225C838	8225C838
sub_8225C860	8225C860
sub_8225C910	8225C910
sub_8225C9C0	8225C9C0
sub_8225CAE0	8225CAE0
sub_8225CB30	8225CB30
sub_8225CB78	8225CB78
sub_8225CD68	8225CD68
sub_8225CF58	8225CF58
sub_8225CFF8	8225CFF8
sub_8225D088	8225D088
sub_8225D128	8225D128
sub_8225D1C0	8225D1C0
sub_8225D250	8225D250
sub_8225D2B0	8225D2B0
sub_8225D328	8225D328
sub_8225D390	8225D390
GScr_GetTime	8225D450
sub_8225D460	8225D460
sub_8225D4E8	8225D4E8
sub_8225D568	8225D568
sub_8225D5F8	8225D5F8
sub_8225D658	8225D658
sub_8225D690	8225D690
sub_8225D700	8225D700
sub_8225D768	8225D768
sub_8225D7B8	8225D7B8
sub_8225D8D8	8225D8D8
sub_8225DA48	8225DA48
sub_8225DAE0	8225DAE0
sub_8225DAF0	8225DAF0
sub_8225DB00	8225DB00
Scr_BulletTraces	8225DB48
sub_8225DDE0	8225DDE0
sub_8225DE48	8225DE48
sub_8225DEA0	8225DEA0
sub_8225DF08	8225DF08
sub_8225DFA0	8225DFA0
sub_8225DFC8	8225DFC8
sub_8225E268	8225E268
sub_8225E300	8225E300
sub_8225E378	8225E378
sub_8225E448	8225E448
sub_8225E518	8225E518
sub_8225E5E8	8225E5E8
sub_8225E6B0	8225E6B0
sub_8225EB40	8225EB40
sub_8225EBD0	8225EBD0
sub_8225ED10	8225ED10
sub_8225EDF0	8225EDF0
sub_8225EEA0	8225EEA0
sub_8225EF10	8225EF10
sub_8225EF88	8225EF88
sub_8225F058	8225F058
sub_8225F0B0	8225F0B0
sub_8225F278	8225F278
sub_8225F318	8225F318
sub_8225F500	8225F500
sub_8225F550	8225F550
sub_8225F5A8	8225F5A8
sub_8225F600	8225F600
sub_8225F680	8225F680
sub_8225F720	8225F720
sub_8225F7D0	8225F7D0
sub_8225F948	8225F948
sub_8225FA30	8225FA30
sub_8225FB18	8225FB18
sub_8225FC18	8225FC18
sub_8225FD00	8225FD00
sub_8225FE40	8225FE40
sub_8225FF70	8225FF70
sub_822600A0	822600A0
sub_822601D0	822601D0
sub_82260300	82260300
sub_822603A8	822603A8
sub_822603D0	822603D0
sub_82260460	82260460
sub_822604F0	822604F0
sub_82260640	82260640
sub_82260740	82260740
sub_82260888	82260888
sub_822608B0	822608B0
sub_82260AD0	82260AD0
sub_82260B58	82260B58
sub_82260BE0	82260BE0
sub_82260CB8	82260CB8
sub_82260D70	82260D70
sub_82260E08	82260E08
sub_82260FB0	82260FB0
sub_82261160	82261160
sub_822611E0	822611E0
sub_82261308	82261308
sub_822614C8	822614C8
sub_822616F0	822616F0
sub_82261990	82261990
sub_82261B98	82261B98
sub_82261CB0	82261CB0
sub_82261D38	82261D38
sub_82261DC0	82261DC0
sub_82261E70	82261E70
sub_82261FB0	82261FB0
sub_822620C0	822620C0
sub_822621D8	822621D8
sub_82262260	82262260
sub_82262528	82262528
sub_82262578	82262578
sub_822625C0	822625C0
sub_82262678	82262678
sub_822626E8	822626E8
sub_82262748	GScr_Earthquake
sub_82262870	82262870
sub_82262960	82262960
sub_82262A78	82262A78
sub_82262BA0	82262BA0
sub_82262C90	82262C90
sub_82262E88	82262E88
sub_82262FA8	82262FA8
sub_82263080	82263080
sub_82263108	82263108
sub_82263310	82263310
sub_822633D8	822633D8
sub_82263478	82263478
sub_822634C8	822634C8
sub_82263520	82263520
sub_82263578	82263578
sub_822635D0	822635D0
sub_82263698	82263698
sub_822636F8	822636F8
ScrCmd_Delete	822637A8
sub_82263840	82263840
sub_822638D0	822638D0
sub_82263A60	82263A60
sub_82263AA8	82263AA8
Scr_PlayerLastStand	82263B50
Scr_PlayerKilled	82263C78
Scr_PlayerDamage	82263DA0
sub_82263EE0	82263EE0
sub_82263F20	82263F20
sub_82263F60	82263F60
sub_82263F98	82263F98
sub_82263FD0	82263FD0
sub_82264080	82264080
sub_82264130	82264130
sub_82264230	82264230
sub_82264310	82264310
sub_822643C8	822643C8
sub_82264480	82264480
sub_82264548	82264548
sub_82264610	82264610
sub_822646D8	822646D8
sub_82264790	82264790
sub_82264858	82264858
sub_82264910	82264910
sub_82264A40	82264A40
sub_82264AD0	82264AD0
sub_82264C20	82264C20
sub_82264CB8	82264CB8
sub_82264D88	82264D88
sub_82264EE0	82264EE0
sub_82264F20	82264F20
sub_82264FD8	82264FD8
sub_82265088	82265088
sub_82265208	82265208
sub_82265300	82265300
sub_82265358	82265358
sub_822654C0	822654C0
sub_822654F8	822654F8
sub_822655E8	822655E8
sub_82265618	82265618
sub_82265750	82265750
sub_822657D8	822657D8
sub_82265850	82265850
sub_82265B10	82265B10
sub_82265C68	82265C68
sub_82265D00	82265D00
sub_82265F68	82265F68
sub_82265FA0	82265FA0
sub_82266078	82266078
sub_822660A0	822660A0
sub_82266858	82266858
sub_82266998	82266998
sub_82266A18	82266A18
sub_82266A68	82266A68
sub_82266AE8	82266AE8
sub_82266DE0	82266DE0
sub_82267350	82267350
sub_82267438	82267438
sub_82267518	82267518
sub_82267608	82267608
sub_82267660	82267660
sub_822677B8	822677B8
sub_82267C88	82267C88
sub_82267ED8	82267ED8
sub_822684A0	822684A0
sub_822687B8	822687B8
sub_82268870	82268870
sub_82268B20	82268B20
sub_82268C70	82268C70
sub_82268CF8	82268CF8
sub_82268D98	82268D98
sub_82269010	82269010
sub_82269098	82269098
sub_822691E8	822691E8
sub_82269240	82269240
sub_82269418	82269418
sub_822697A8	822697A8
sub_822697F0	822697F0
sub_82269A98	82269A98
sub_82269B78	82269B78
sub_82269BF8	82269BF8
sub_82269CA8	82269CA8
sub_82269D58	82269D58
sub_82269E08	82269E08
sub_82269EC0	82269EC0
sub_82269F80	82269F80
sub_8226A0B8	8226A0B8
sub_8226A1D0	8226A1D0
sub_8226A2D8	8226A2D8
sub_8226A538	8226A538
sub_8226A730	8226A730
sub_8226A818	8226A818
sub_8226AD10	8226AD10
sub_8226B0A0	8226B0A0
sub_8226B130	8226B130
sub_8226B260	8226B260
sub_8226B8E0	8226B8E0
sub_8226B9B0	8226B9B0
sub_8226BB28	8226BB28
sub_8226BDD8	8226BDD8
sub_8226BE58	8226BE58
sub_8226C058	8226C058
sub_8226C160	8226C160
sub_8226C2A8	8226C2A8
sub_8226C5D8	8226C5D8
sub_8226CAF0	8226CAF0
sub_8226CC60	8226CC60
sub_8226D478	8226D478
sub_8226DE20	8226DE20
sub_8226E6F0	8226E6F0
sub_8226E748	8226E748
sub_8226E910	8226E910
sub_8226EA80	8226EA80
sub_8226EB08	8226EB08
sub_8226ECC0	8226ECC0
sub_8226EDC0	8226EDC0
sub_8226EE00	8226EE00
sub_8226F008	8226F008
sub_8226F128	8226F128
sub_8226F348	8226F348
sub_8226F408	8226F408
sub_8226F4E8	8226F4E8
sub_8226F650	8226F650
sub_8226F6D0	8226F6D0
sub_8226FCD8	8226FCD8
sub_8226FE90	8226FE90
sub_822704F8	822704F8
sub_82270568	82270568
sub_82270648	82270648
sub_822706B8	822706B8
sub_82270798	82270798
sub_82270828	82270828
nullsub_3	822708F0
sub_82270AC0	82270AC0
sub_82270B28	82270B28
sub_82270BF8	82270BF8
sub_82270CD0	82270CD0
sub_82270D48	82270D48
sub_82270E48	82270E48
sub_82270FF0	82270FF0
sub_822710B0	822710B0
sub_82271190	82271190
G_LocationalTrace	82271210
sub_82271288	82271288
sub_822712C0	822712C0
sub_82271310	82271310
sub_822713A8	822713A8
sub_82271448	82271448
sub_82271610	82271610
sub_822719A0	822719A0
sub_82272B68	82272B68
sub_82272BA8	82272BA8
sub_82272C48	82272C48
sub_82272CC0	82272CC0
sub_82272E58	82272E58
sub_82272FD8	82272FD8
sub_82273040	82273040
sub_822731F8	822731F8
G_InitGame	822737D8
sub_82273D10	82273D10
sub_82273DD8	82273DD8
sub_82273E60	82273E60
sub_82273ED8	82273ED8
sub_82274000	82274000
sub_82274098	82274098
sub_822742A8	822742A8
sub_82274318	82274318
sub_82274398	82274398
sub_822744F8	822744F8
sub_82274628	82274628
sub_822746C0	822746C0
sub_82274730	82274730
sub_822747E8	822747E8
sub_82274858	82274858
sub_822749A8	822749A8
sub_82274AC8	82274AC8
sub_82274C98	82274C98
sub_82274D38	82274D38
sub_82274E88	82274E88
sub_82274F08	82274F08
sub_82275010	82275010
sub_82275120	82275120
sub_822755A0	822755A0
sub_82275798	82275798
sub_82275BA8	82275BA8
sub_82275C28	82275C28
sub_82275D98	82275D98
sub_82275E18	82275E18
sub_82276070	82276070
sub_82276248	82276248
sub_82276328	82276328
Drop_Weapon	82276480
sub_822767C0	822767C0
sub_82276C70	82276C70
sub_82276DE0	82276DE0
sub_82276E70	82276E70
sub_82277000	82277000
sub_82277060	82277060
sub_822773A8	822773A8
sub_82277490	82277490
sub_822774A0	822774A0
HudElem_Alloc	82277560
sub_822775F0	822775F0
sub_822776D8	822776D8
sub_82277788	82277788
sub_82277910	82277910
sub_822779C0	822779C0
sub_82277B48	82277B48
sub_82277BA0	82277BA0
sub_82277C08	82277C08
sub_82277C70	82277C70
sub_82277CD8	82277CD8
sub_82277D48	82277D48
sub_82277D88	82277D88
sub_82277EA0	82277EA0
sub_82277F20	82277F20
sub_82278068	82278068
sub_822781C8	822781C8
sub_822782F8	822782F8
sub_822783C8	822783C8
sub_82278538	82278538
sub_822785C0	822785C0
sub_822786A0	822786A0
sub_82278708	82278708
sub_82278770	82278770
sub_822787B0	822787B0
sub_82278838	82278838
sub_82278878	82278878
sub_82278940	82278940
sub_82278960	82278960
sub_82278988	82278988
sub_82278AF0	82278AF0
sub_82278BF0	82278BF0
sub_82278CA8	82278CA8
sub_82278D68	82278D68
sub_82278DC8	82278DC8
sub_82278E28	82278E28
sub_82278E88	82278E88
sub_82278EE8	82278EE8
HECmd_ClearAllTextAfterHudElem	82278F88
sub_82279050	82279050
sub_82279168	82279168
sub_822792A8	822792A8
sub_822793D0	822793D0
sub_822794A0	822794A0
sub_82279748	82279748
sub_822798E0	822798E0
sub_822799D0	822799D0
sub_82279A70	82279A70
sub_82279AA8	82279AA8
sub_82279B28	82279B28
sub_82279B90	82279B90
sub_82279C70	82279C70
sub_82279D38	82279D38
sub_82279DA8	82279DA8
sub_82279E08	82279E08
sub_82279E40	82279E40
sub_82279EF0	82279EF0
sub_82279FC0	82279FC0
sub_8227A098	8227A098
sub_8227A188	8227A188
sub_8227A270	8227A270
sub_8227AB38	8227AB38
sub_8227AD18	8227AD18
sub_8227AE40	8227AE40
sub_8227AF00	8227AF00
sub_8227B028	8227B028
sub_8227B240	8227B240
sub_8227B3A0	8227B3A0
player_die		8227B690
sub_8227B8E8	8227B8E8
sub_8227BBA8	8227BBA8
sub_8227BC70	8227BC70
sub_8227BD20	8227BD20
sub_8227BF40	8227BF40
sub_8227C078	8227C078
sub_8227C390	8227C390
sub_8227C470	8227C470
sub_8227C6D8	8227C6D8
sub_8227C8D0	8227C8D0
sub_8227C998	8227C998
sub_8227C9E8	8227C9E8
sub_8227CB80	8227CB80
sub_8227CBF0	8227CBF0
sub_8227CCF8	8227CCF8
sub_8227CFC0	8227CFC0
sub_8227DB58	8227DB58
Cmd_FollowCycle_f	8227DBD8
ClientCommand	8227DCF0
sub_8227E098	8227E098
sub_8227E168	8227E168
sub_8227E238	8227E238
sub_8227E360	8227E360
sub_8227E420	8227E420
sub_8227E4D0	8227E4D0
sub_8227E5B0	8227E5B0
sub_8227E6E8	8227E6E8
sub_8227E7B0	8227E7B0
sub_8227E878	8227E878
sub_8227E9E0	8227E9E0
sub_8227EA90	8227EA90
sub_8227EB40	8227EB40
sub_8227EBF0	8227EBF0
sub_8227ECA0	8227ECA0
PlayerCmd_setAngles			8227ED68
PlayerCmd_takeAllWeapons	8227EE38
sub_8227EF10	8227EF10
sub_8227F120	8227F120
sub_8227F280	8227F280
sub_8227F368	8227F368
G_InitializeAmmo	8227F450
sub_8227F530	8227F530
sub_8227F5D8	8227F5D8
sub_8227F710	8227F710
sub_8227F8A0	8227F8A0
sub_8227FA18	8227FA18
sub_8227FB50	8227FB50
sub_8227FC70	8227FC70
sub_8227FD88	8227FD88
sub_8227FEA0	8227FEA0
sub_8227FFB0	8227FFB0
sub_822800B8	822800B8
sub_822802D0	822802D0
sub_822803F0	822803F0
sub_822804F8	822804F8
sub_82280700	82280700
PlayerCmd_SetClientDvars	822807E0
PlayerCmd_GetViewmodel	82280AB8
PlayerCmd_isOnGround	82280B78
PlayerCmd_playerADS	82280C48
PlayerCmd_buttonPressedDEVONLY	82280CF8
PlayerCmd_secondaryOffhandButtonPressed	82280D00
PlayerCmd_fragButtonPressed	82280DC8
PlayerCmd_meleeButtonPressed	82280E90
PlayerCmd_adsButtonPressed	82280F58
PlayerCmd_attackButtonPressed	82281020
PlayerCmd_useButtonPressed	822810E8
sub_822811B0	822811B0
sub_82281260	82281260
sub_82281310	82281310
sub_82281428	82281428
sub_822814F0	822814F0
sub_822815D0	822815D0
sub_822816B0	822816B0
sub_82281868	82281868
sub_82281A88	82281A88
sub_82281BB0	82281BB0
sub_82281CD8	82281CD8
sub_82281D90	82281D90
sub_82281E48	82281E48
sub_82281F88	82281F88
sub_822822F0	822822F0
sub_822823D8	822823D8
sub_822824C0	822824C0
sub_822826D0	822826D0
sub_82282808	82282808
sub_82282940	82282940
sub_82282A38	82282A38
sub_82282BC8	82282BC8
sub_82282D10	82282D10
sub_82282E40	82282E40
sub_82282FF0	82282FF0
sub_82283158	82283158
sub_82283A78	82283A78
sub_82283C20	82283C20
sub_82283DC8	82283DC8
sub_82283F70	82283F70
sub_822840F8	822840F8
sub_82284238	82284238
sub_822843A0	822843A0
sub_82284508	82284508
sub_82284618	82284618
sub_82284820	82284820
sub_82284910	82284910
sub_82284AA8	82284AA8
sub_82284B70	82284B70
SetClientViewAngle	82284C60
sub_82284E70	82284E70
sub_82284F00	82284F00
sub_822850E8	822850E8
sub_82285420	82285420
sub_822854B0	822854B0
sub_82285528	82285528
sub_82285690	82285690
sub_82285870	82285870
sub_82285BF8	82285BF8
sub_82285D08	82285D08
sub_82285DE8	82285DE8
sub_82285E40	82285E40
sub_82286188	82286188
sub_82286268	82286268
sub_82286450	82286450
sub_822864B8	822864B8
sub_82286598	82286598
sub_82286658	82286658
sub_82286908	82286908
sub_82286A38	82286A38
sub_82286A98	82286A98
sub_82286D00	82286D00
sub_82286E68	82286E68
sub_82287118	82287118
sub_822872A0	822872A0
sub_82287430	82287430
sub_82287818	82287818
ClientThink_real	822878A0
sub_82287F88	82287F88
sub_82288510	82288510
ClientThink		822886E8
sub_822887F8	822887F8
sub_82288870	82288870
sub_822888E0	822888E0
sub_82288968	82288968
sub_82288A18	82288A18
sub_82288B18	82288B18
sub_82288D10	82288D10
sub_82288E10	82288E10
sub_82288EB0	82288EB0
sub_82289058	82289058
sub_82289228	82289228
sub_82289360	82289360
sub_82289568	82289568
sub_82289A40	82289A40
sub_82289BC8	Bullet_Fire
sub_82289D40	82289D40
sub_82289E30	82289E30
sub_82289EC8	82289EC8
sub_82289FD0	82289FD0
sub_8228A038	8228A038
sub_8228A100	8228A100
sub_8228A1B8	8228A1B8
sub_8228A3A8	8228A3A8
sub_8228A468	8228A468
sub_8228A648	8228A648
sub_8228A710	8228A710
sub_8228A8A0	8228A8A0
sub_8228ABB8	8228ABB8
sub_8228AC80	8228AC80
sub_8228AD20	8228AD20
sub_8228ADF8	8228ADF8
sub_8228AE90	8228AE90
sub_8228AF00	8228AF00
sub_8228B2A0	8228B2A0
sub_8228B338	8228B338
sub_8228B398	8228B398
sub_8228B4C0	8228B4C0
sub_8228B640	8228B640
sub_8228B6D0	8228B6D0
sub_8228B768	8228B768
sub_8228B828	8228B828
sub_8228B8F0	8228B8F0
sub_8228BA90	8228BA90
sub_8228BBA8	8228BBA8
sub_8228BD68	8228BD68
sub_8228BDD0	8228BDD0
sub_8228BE40	8228BE40
sub_8228BF08	8228BF08
sub_8228BF88	8228BF88
sub_8228C0F0	8228C0F0
sub_8228C1A8	8228C1A8
sub_8228C318	8228C318
sub_8228C378	8228C378
sub_8228C4C0	8228C4C0
sub_8228C5F8	8228C5F8
sub_8228C680	8228C680
sub_8228C938	8228C938
sub_8228CA18	8228CA18
sub_8228CA88	8228CA88
sub_8228CBA0	8228CBA0
sub_8228CC38	8228CC38
sub_8228CF50	8228CF50
sub_8228D048	8228D048
sub_8228D3E8	8228D3E8
sub_8228D600	8228D600
sub_8228D6B0	8228D6B0
sub_8228D718	8228D718
sub_8228D758	8228D758
sub_8228D970	8228D970
sub_8228DAE8	8228DAE8
sub_8228DCA0	8228DCA0
sub_8228DD68	8228DD68
sub_8228DDE0	8228DDE0
sub_8228DF60	8228DF60
sub_8228DFF8	8228DFF8
sub_8228E0E8	8228E0E8
sub_8228E138	8228E138
sub_8228E2B8	8228E2B8
sub_8228E3F0	8228E3F0
sub_8228E500	8228E500
sub_8228E600	8228E600
sub_8228E750	8228E750
sub_8228E810	8228E810
sub_8228E860	8228E860
sub_8228E8C0	8228E8C0
sub_8228E9A8	8228E9A8
sub_8228EA20	8228EA20
sub_8228EA98	8228EA98
sub_8228EB18	8228EB18
sub_8228EB90	8228EB90
sub_8228EBE8	8228EBE8
sub_8228EED8	8228EED8
sub_8228EF50	8228EF50
sub_8228F040	8228F040
sub_8228F0F0	8228F0F0
sub_8228F160	8228F160
sub_8228F268	8228F268
sub_8228F2D8	8228F2D8
sub_8228F3B0	8228F3B0
sub_8228F470	8228F470
sub_8228F4C8	8228F4C8
sub_8228F540	8228F540
sub_8228F640	8228F640
sub_8228F7C8	8228F7C8
sub_8228F868	8228F868
sub_8228FA68	8228FA68
sub_8228FBE8	8228FBE8
sub_8228FCB8	8228FCB8
sub_8228FDE8	8228FDE8
sub_8228FEC0	8228FEC0
sub_8228FFD0	8228FFD0
sub_82290138	82290138
sub_822901B8	822901B8
sub_822903F8	822903F8
sub_82290560	82290560
sub_822905F8	822905F8
sub_82290678	82290678
sub_82290778	82290778
sub_82290880	82290880
sub_82290AC8	82290AC8
sub_82290B10	82290B10
sub_82290F08	82290F08
sub_82291098	82291098
sub_82291160	82291160
sub_822911D0	822911D0
sub_82291220	82291220
sub_822912A0	822912A0
sub_82291320	82291320
sub_82291450	82291450
sub_82291548	82291548
sub_822915C8	822915C8
sub_822919E8	822919E8
sub_82291CD0	82291CD0
sub_82291D70	82291D70
sub_82291E20	82291E20
sub_82291ED0	82291ED0
sub_82292238	82292238
sub_82292340	82292340
sub_822923D0	822923D0
sub_82292430	82292430
sub_822924C8	822924C8
sub_82292520	82292520
sub_822925E8	822925E8
sub_82292658	82292658
sub_82292B20	82292B20
sub_82292BC0	82292BC0
sub_82292C88	82292C88
sub_82292CF8	82292CF8
sub_82292D80	82292D80
sub_82292E08	82292E08
sub_82292F48	82292F48
sub_82293060	82293060
sub_82293080	82293080
sub_822931D8	822931D8
sub_82293290	82293290
sub_82293380	82293380
sub_822934B0	822934B0
sub_82293588	82293588
sub_82293880	82293880
sub_82293A88	82293A88
sub_82293A98	82293A98
sub_82293AE8	82293AE8
sub_82293B30	82293B30
sub_82293CB0	82293CB0
sub_82293D48	82293D48
sub_822940C8	822940C8
sub_82294180	82294180
sub_82294208	82294208
sub_822942A8	822942A8
sub_82294330	82294330
sub_82294398	82294398
sub_82294608	82294608
sub_82294668	82294668
sub_82294738	82294738
sub_82294830	82294830
sub_822948B8	822948B8
sub_82294940	82294940
sub_82294A00	82294A00
sub_82294AC0	82294AC0
sub_82294B58	82294B58
sub_82294C28	82294C28
sub_82294D00	82294D00
sub_82294DE0	82294DE0
sub_82294E60	82294E60
sub_82295088	82295088
sub_82295118	82295118
sub_82295238	82295238
sub_822952B0	822952B0
sub_82295330	82295330
sub_82295388	82295388
sub_82295430	82295430
sub_82295548	82295548
sub_822956B8	822956B8
sub_822957E8	822957E8
sub_82295880	82295880
sub_82295930	82295930
sub_82295990	82295990
sub_82295A88	82295A88
sub_82295B38	82295B38
sub_82295C70	82295C70
sub_82295EB0	82295EB0
FX_CullElementForDraw_Tail	82295F60
sub_82296020	82296020
sub_822960C8	822960C8
sub_822961B0	822961B0
sub_82296250	82296250
sub_82296308	82296308
sub_82296358	82296358
sub_82296488	82296488
sub_82296538	82296538
sub_822965C0	822965C0
sub_82296820	82296820
sub_822969A8	822969A8
sub_82296A10	82296A10
sub_82296C78	82296C78
sub_822971C0	822971C0
sub_82297250	82297250
sub_822972F8	822972F8
sub_822973F8	822973F8
sub_822975F8	822975F8
sub_82297A78	82297A78
sub_82297AE8	82297AE8
sub_82297B40	82297B40
sub_82297BB8	82297BB8
sub_82297C28	82297C28
sub_82297E10	82297E10
sub_82297E58	82297E58
sub_82297F00	82297F00
sub_822980A8	822980A8
sub_82298170	82298170
sub_82298260	82298260
sub_822982E0	822982E0
sub_82298398	82298398
sub_82298408	82298408
sub_82298520	82298520
sub_82298628	82298628
sub_82298768	82298768
sub_822988D0	822988D0
sub_82298AB0	82298AB0
sub_82299388	82299388
sub_82299610	82299610
sub_822996C0	822996C0
sub_82299770	82299770
sub_82299878	82299878
sub_82299918	82299918
sub_822999F0	822999F0
sub_82299AD0	82299AD0
sub_82299C90	82299C90
sub_82299EB0	82299EB0
sub_8229A098	8229A098
sub_8229A1A0	8229A1A0
sub_8229A2A0	8229A2A0
sub_8229A368	8229A368
sub_8229A3C0	8229A3C0
sub_8229A490	8229A490
sub_8229A648	8229A648
sub_8229A6A8	8229A6A8
sub_8229A820	8229A820
sub_8229A9B0	8229A9B0
sub_8229AB10	8229AB10
sub_8229AC00	8229AC00
sub_8229AE58	8229AE58
sub_8229AF98	8229AF98
sub_8229B028	8229B028
sub_8229B2D0	8229B2D0
sub_8229B618	8229B618
sub_8229B930	8229B930
sub_8229B9B0	8229B9B0
sub_8229BA80	8229BA80
sub_8229BB78	8229BB78
sub_8229BC90	8229BC90
sub_8229BDC0	8229BDC0
sub_8229C298	8229C298
sub_8229C418	8229C418
sub_8229C5D8	8229C5D8
sub_8229C6B0	8229C6B0
sub_8229C9C8	8229C9C8
sub_8229CB38	8229CB38
sub_8229CD48	8229CD48
sub_8229D078	8229D078
sub_8229D0F8	8229D0F8
sub_8229D148	8229D148
sub_8229D200	8229D200
sub_8229D390	8229D390
sub_8229D410	8229D410
sub_8229D4A8	8229D4A8
sub_8229E048	8229E048
sub_8229E180	8229E180
sub_8229E338	8229E338
sub_8229E3B0	8229E3B0
sub_8229E3E8	8229E3E8
sub_8229E448	8229E448
sub_8229E4A8	8229E4A8
sub_8229E558	8229E558
sub_8229E5B0	8229E5B0
sub_8229E6D8	8229E6D8
sub_8229E788	8229E788
DB_GetXAsset	8229E838
sub_8229E8E0	8229E8E0
sub_8229E9B8	8229E9B8
sub_8229EAC0	8229EAC0
sub_8229EB98	8229EB98
sub_8229EC48	8229EC48
sub_8229ECC0	8229ECC0
sub_8229ED48	8229ED48
sub_8229EE60	8229EE60
sub_8229EE70	8229EE70
sub_8229EE80	8229EE80
sub_8229EE90	8229EE90
sub_8229EEA0	8229EEA0
sub_8229EEB0	8229EEB0
sub_8229EEC0	8229EEC0
sub_8229EED0	8229EED0
sub_8229EEE0	8229EEE0
sub_8229EEF0	8229EEF0
sub_8229EF00	8229EF00
sub_8229EF10	8229EF10
sub_8229EF20	8229EF20
sub_8229EF30	8229EF30
sub_8229EF40	8229EF40
sub_8229EF50	8229EF50
sub_8229EF60	8229EF60
sub_8229EF70	8229EF70
sub_8229EF80	8229EF80
sub_8229EF90	8229EF90
sub_8229EFA0	8229EFA0
sub_8229EFB0	8229EFB0
sub_8229EFC0	8229EFC0
sub_8229EFD0	8229EFD0
sub_8229EFE0	8229EFE0
sub_8229EFF0	8229EFF0
sub_8229F000	8229F000
sub_8229F010	8229F010
sub_8229F100	8229F100
sub_8229F1D8	8229F1D8
sub_8229F1F0	8229F1F0
sub_8229F268	8229F268
sub_8229F300	8229F300
sub_8229F330	8229F330
sub_8229F370	8229F370
sub_8229F3B0	8229F3B0
sub_8229F3F0	8229F3F0
sub_8229F5C8	8229F5C8
sub_8229F608	8229F608
sub_8229F670	8229F670
sub_8229F6D0	8229F6D0
sub_8229F8B8	8229F8B8
DB_LinkXAssetEntry	8229FC50
sub_8229FFE8	8229FFE8
DB_AddXAsset	822A01D0
sub_822A0240	822A0240
DB_FindXAssetHeader	822A0298
sub_822A05D8	822A05D8
Load_RawFileAsset	822A0618
sub_822A0658	822A0658
sub_822A0698	822A0698
sub_822A06E0	822A06E0
sub_822A0720	822A0720
sub_822A0760	822A0760
sub_822A07A0	822A07A0
sub_822A07E0	822A07E0
sub_822A0868	822A0868
sub_822A08A8	822A08A8
sub_822A08E8	822A08E8
sub_822A0928	822A0928
sub_822A0968	822A0968
sub_822A09A8	822A09A8
sub_822A09E8	822A09E8
sub_822A0A28	822A0A28
sub_822A0A68	822A0A68
sub_822A0AA8	822A0AA8
sub_822A0AE8	822A0AE8
sub_822A0B28	822A0B28
sub_822A0B68	822A0B68
sub_822A0BD8	822A0BD8
sub_822A0C20	822A0C20
sub_822A0C60	822A0C60
sub_822A0CA0	822A0CA0
sub_822A0CE0	822A0CE0
sub_822A0D20	822A0D20
sub_822A0D60	822A0D60
sub_822A0DF0	822A0DF0
sub_822A0E38	822A0E38
sub_822A0EB8	822A0EB8
sub_822A0F98	822A0F98
sub_822A1028	822A1028
sub_822A1110	822A1110
sub_822A1178	822A1178
sub_822A1228	822A1228
sub_822A1298	822A1298
sub_822A1318	822A1318
sub_822A18B8	822A18B8
sub_822A1C60	822A1C60
sub_822A1D10	822A1D10
sub_822A1D60	822A1D60
sub_822A1DF0	822A1DF0
sub_822A2E00	822A2E00
sub_822A2E28	822A2E28
sub_822A2E50	822A2E50
sub_822A2E78	822A2E78
sub_822A2EA0	822A2EA0
sub_822A2EC8	822A2EC8
sub_822A2EF0	822A2EF0
sub_822A2F18	822A2F18
sub_822A2F40	822A2F40
sub_822A2F68	822A2F68
sub_822A2F90	822A2F90
sub_822A2FB8	822A2FB8
sub_822A3000	822A3000
sub_822A3038	822A3038
sub_822A3100	822A3100
sub_822A3168	822A3168
sub_822A3198	822A3198
sub_822A31D0	822A31D0
sub_822A3208	822A3208
Mark_ScriptStringArray	822A3278
sub_822A3310	822A3310
sub_822A3378	822A3378
sub_822A3390	822A3390
sub_822A3418	822A3418
sub_822A3458	822A3458
sub_822A34D8	822A34D8
sub_822A3540	822A3540
sub_822A3588	822A3588
sub_822A3630	822A3630
sub_822A3678	822A3678
sub_822A36F8	822A36F8
sub_822A3730	822A3730
sub_822A37D8	822A37D8
sub_822A3868	822A3868
sub_822A38B8	822A38B8
sub_822A3908	822A3908
sub_822A3948	822A3948
sub_822A39C8	822A39C8
sub_822A3A28	822A3A28
sub_822A3A80	822A3A80
sub_822A3B18	822A3B18
sub_822A3B60	822A3B60
sub_822A3BB0	822A3BB0
sub_822A3C10	822A3C10
sub_822A3C60	822A3C60
sub_822A3CC0	822A3CC0
sub_822A3D20	822A3D20
sub_822A3D68	822A3D68
sub_822A3DD8	822A3DD8
sub_822A3E28	822A3E28
sub_822A3E98	822A3E98
sub_822A3EE8	822A3EE8
sub_822A3F38	822A3F38
